Ref	ID	Name
9943	55154344	Ryu-Ge Realm - Wyrm Winds
9944	29882827	Ryu-Ge Rising
9945	81549048	Ryu-Ge Rivalry
9946	55276522	Ryu-Ge War Zone
9947	15303296	Ryu-Kishin
9948	42647539	Ryu-Kishin Clown
9949	24611934	Ryu-Kishin Powered
9950	2964201	Ryu-Ran
9951	6798031	Ryzeal Cross
9952	34909328	Ryzeal Detonator
9953	7511613	Ryzeal Duo Drive
9954	33787730	Ryzeal Plasma Hole
9955	60394026	Ryzeal Plugin
9956	23377425	S-Force Bridgehead
9957	55049722	S-Force Chase
9958	65479980	S-Force Dog Tag
9959	91864689	S-Force Edge Razor
9960	21368442	S-Force Gravitino
9961	35334193	S-Force Justify
9962	27383719	S-Force Lapcewell
9963	20515672	S-Force Nightchaser
9964	95974848	S-Force Orrafist
9965	58363151	S-Force Pla-Tina
9966	58589739	S-Force Professor DiGamma
9967	22180094	S-Force Rappa Chiyomaru
9968	53782828	S-Force Retroactive
9969	69761020	S-Force Showdown
9970	82977464	S-Force Specimen
9971	29301450	S:P Little Knight
9972	46999905	Saambell the Star Bonder
9973	45282603	Saambell the Summoner
9974	80831721	Sabatiel - The Philosopher's Stone
9975	49645921	Saber Beetle
9976	44901281	Saber Hole
9977	35037880	Saber Reflection
9978	63193879	Saber Shark
9979	11052544	Saber Slash
9980	73787254	Saber Vault
9981	37265642	Sabersaurus
9982	16261341	Sacred Arch-Airknight Parshath
9983	30914564	Sacred Crane
9984	66431519	Sacred Fire King Garunix
9985	10613952	Sacred Noble Knight of King Artorigus
9986	78876707	Sacred Noble Knight of King Custennin
9987	61441708	Sacred Phoenix of Nephthys
9988	24793135	Sacred Scrolls of the Gizmek Legend
9989	98850929	Sacred Serpent's Wake
9990	44877690	Sacred Spirit of the Ice Barrier
9991	45725480	Sacred Sword of Seven Stars
9992	9349094	"Sacred Tree Beast, Hyperyton"
9993	94185340	Sacrifice Level-Up
9994	65314286	"Sadion, the Timelord"
9995	38296564	Safe Zone
9996	10804018	"Saffira, Divine Dragon of the Voiceless Voice"
9997	51296484	"Saffira, Dragon Queen of the Voiceless Voice"
9998	56350972	"Saffira, Queen of Dragons"
9999	66156348	Saga of the Dragon Emperor
10000	34456146	Sage of Benevolence - Ciela
10001	26669055	Sage of Silence
10002	62054060	Sage of Stillness
10003	96795312	Sage of Strength - Akash
10004	22790910	Sage of Wisdom - Himmel
10005	8240199	Sage with Eyes of Blue
10006	13604200	Sage's Stone
10007	66602787	Saggi the Dark Clown
10008	93738004	"Sagitta, Maverick Fur Hire"
10009	15130912	Saion the Vaylantz Archer
10010	67972302	Sakitama
10011	56120475	Sakuretsu Armor
10012	32268901	Salamandra
10013	9102835	Salamandra Fusion
10014	62091148	Salamandra with Chain
10015	37531679	"Salamandra, the Flying Flame Dragon"
10016	60303245	Salamangreat Almiraj
10017	14812471	Salamangreat Balelynx
10018	25166510	Salamangreat Beat Bison
10019	9608555	Salamangreat Blaze Dragon
10020	28534130	Salamangreat Burning Shell
10021	10140443	Salamangreat Burst Gryphon
10022	83533296	Salamangreat Charge
10023	52155219	Salamangreat Circle
10024	88540324	Salamangreat Claw
10025	71861848	Salamangreat Coyote
10026	16313112	Salamangreat Emerald Eagle
10027	20618081	Salamangreat Falco
10028	49094491	Salamangreat Fennec
10029	89662401	Salamangreat Fowl
10030	86962245	Salamangreat Foxer
10031	94620082	Salamangreat Foxy
10032	26889158	Salamangreat Gazelle
10033	20788863	Salamangreat Gift
10034	41463181	Salamangreat Heatleo
10035	56003780	Salamangreat Jack Jaguar
10036	67225377	Salamangreat Meer
10037	87327776	Salamangreat Miragestallio
10038	89484053	Salamangreat Mole
10039	11962031	Salamangreat of Fire
10040	59577547	Salamangreat Parro
10041	31313405	Salamangreat Pyro Phoenix
10042	53490455	Salamangreat Raccoon
10043	14934922	Salamangreat Rage
10044	57134592	Salamangreat Raging Phoenix
10045	83554231	Salamangreat Recureance
10046	19027895	Salamangreat Revive
10047	51339637	Salamangreat Roar
10048	1295111	Salamangreat Sanctuary
10049	52277807	Salamangreat Spinny
10050	87871125	Salamangreat Sunlight Wolf
10051	84755744	Salamangreat Tiger
10052	54529134	Salamangreat Transcendence
10053	37261776	Salamangreat Violet Chimera
10054	57357130	Salamangreat Weasel
10055	13173832	Salamangreat Wolvie
10056	44161893	Salamangreat Zebroid X
10057	64964750	Sales Ban
10058	2971446	Sales Pitch
10059	96947648	Salvage
10060	41705642	Salvage Warrior
10061	62306203	Salvagent Driver
10062	44182827	Samsara
10063	62318994	Samsara D Lotus
10064	33750025	Samsara Dragon
10065	72237166	Samsara Kaiser
10066	5592689	Samsara Lotus
10067	29143726	"Samsara, Dragon of Rebirth"
10068	93124273	Samurai Cavalry of Reptier
10069	40509732	Samurai Destroyer
10070	64926005	Samurai of the Ice Barrier
10071	68989981	Samurai Skull
10072	14344682	Samurai Sword Baron
10073	662853	Sanctity of Dragon
10074	50593156	Sand Gambler
10075	73648243	Sand Moth
10076	73051941	Sand Stone
10077	33015627	"Sandaion, the Timelord"
10078	25955164	Sanga of the Thunder
10079	26202165	Sangan
10080	55484152	Sangen Furo
10081	25388971	Sangen Kaiho
10082	66730191	Sangen Kaimen
10083	30336082	Sangen Summoning
10084	82570174	Sangenpai Bident Dragion
10085	18969888	Sangenpai Transcendent Dragion
10086	60627999	Sanguine Swamp
10087	46565218	Santa Claws
10088	53539634	Sanwitch
10089	17639150	Saqlifice
10090	37511832	Sargasso Lighthouse
10091	1127737	Sargasso the D.D. Battlefield
10092	99801464	Sari of the Silverwing Axe
10093	74997493	Saryuja Skull Dread
10094	11434258	Saryuja's Shackles
10095	16222645	Sasuke Samurai
10096	11760174	Sasuke Samurai #2
10097	77379481	Sasuke Samurai #3
10098	64538655	Sasuke Samurai #4
10099	65056481	Satellarknight Alsahm
10100	2273734	Satellarknight Altair
10101	26057276	Satellarknight Betelgeuse
10102	86466163	Satellarknight Capella
10103	75878039	Satellarknight Deneb
10104	99668578	Satellarknight Procyon
10105	13851202	Satellarknight Rigel
10106	63274863	Satellarknight Sirius
10107	18205590	Satellarknight Skybridge
10108	1050186	Satellarknight Unukalhai
10109	38667773	Satellarknight Vega
10110	96223501	Satellarknight Zefrathuban
10111	50400231	Satellite Cannon
10112	57458399	Satellite Synchron
10113	84664085	Satellite Warrior
10114	85032782	Sauge de Fleur
10115	88284599	"Sauravis, Dragon Sage of the Voiceless Voice"
10116	4810828	"Sauravis, the Ancient and Ascended"
10117	41753322	Sauropod Brachion
10118	32391631	Savage Colosseum
10119	75198893	Scanner
10120	67284107	Scapeghost
10121	73915051	Scapegoat
10122	1855886	Scar of the Vendread
10123	46877100	Scareclaw Acro
10124	5941982	Scareclaw Alternative
10125	83558891	Scareclaw Arrival
10126	83488497	Scareclaw Astra
10127	19882096	Scareclaw Belone
10128	32152870	Scareclaw Decline
10129	7236721	Scareclaw Defanging
10130	78534861	Scareclaw Kashtira
10131	53776969	Scareclaw Light-Heart
10132	82361809	Scareclaw Reichheart
10133	79552283	Scareclaw Sclash
10134	41619242	Scareclaw Straddle
10135	59120809	Scareclaw Tri-Heart
10136	95245571	Scareclaw Twinsaw
10137	50215517	Scarlet Security
10138	80666118	Scarlight Red Dragon Archfiend
10139	84764038	"Scarm, Malebranche of the Burning Abyss"
10140	5498296	"Scarr, Scout of Dark World"
10141	87451661	Scarred Dragon Archfiend
10142	45298492	Scarred Warrior
10143	68087897	Scary Moth
10144	40597694	Scatter Fusion
10145	57594700	Schuberta the Melodious Maestra
10146	18294799	Schwarzschild Infinity Dragon
10147	6930746	Schwarzschild Limit Dragon
10148	67532912	Science Soldier
10149	41767843	Score the Melodious Diva
10150	93723936	Scourge of the White Forest
10151	75078585	Scramble Egg
10152	83054225	Scramble!! Scramble!!
10153	45815891	Scrap Archfiend
10154	19139516	Scrap Beast
10155	51555725	Scrap Breaker
10156	56746202	Scrap Chimera
10157	5577649	Scrap Crash
10158	76774528	Scrap Dragon
10159	28388296	Scrap Factory
10160	8529136	Scrap Fist
10161	91019775	Scrap Garage
10162	83135907	Scrap Goblin
10163	82012319	Scrap Golem
10164	55624610	Scrap Hunter
10165	97000273	Scrap Kong
10166	22539270	Scrap Lube
10167	67038874	Scrap Mind Reader
10168	64550682	Scrap Orthros
10169	59699355	Scrap Rage
10170	80529459	Scrap Raptor
10171	4334811	Scrap Recycler
10172	92901944	Scrap Searcher
10173	69155991	Scrap Shark
10174	74439492	Scrap Sheen
10175	65503206	Scrap Soldier
10176	50278554	Scrap Twin Dragon
10177	32761286	Scrap Worm
10178	47363932	Scrap Wyvern
10179	85520170	Scrap-Iron Sacred Statue
10180	98427577	Scrap-Iron Scarecrow
10181	50947142	Scrap-Iron Signal
10182	48497555	Scrap-Iron Statue
10183	48445393	Scrapstorm
10184	1050684	Scrapyard
10185	67100549	Screams of the Branded
10186	10352095	Scroll of Bewitchment
10187	12152769	Scrounging Goblin
10188	79205581	Scrubbed Raid
10189	20920083	Scrum Force
10190	56161953	Scrypton
10191	53309998	Sea Archiver
10192	76891401	Sea Dragon Lord Gishilnodon
10193	82114013	Sea Dragoons of Draconia
10194	71746462	Sea Kamen
10195	23659124	Sea King Dragon
10196	87685879	Sea Koala
10197	22842214	Sea Lancer
10198	61258740	Sea Lord's Amulet
10199	96334243	Sea Monster of Theseus
10200	42071342	Sea Serpent Warrior of Darkness
10201	19089195	Sea Stealth Attack
10202	58203736	Sea Stealth II
10203	97809599	Seal of the Ancients
10204	17874674	Seal of Wickedness
10205	20345391	"Seal, Strategist Fur Hire"
10206	52971944	Sealing Ceremony of Katon
10207	1802450	Sealing Ceremony of Mokuton
10208	42425831	Sealing Ceremony of Raiton
10209	81443745	Sealing Ceremony of Suiton
10210	2468169	Sealmaster Meisei
10211	80885324	Search Striker
10212	67646312	Searchlightman
10213	47658964	Searing Fire Wall
10214	22537443	Sebek's Blessing
10215	88032368	Second Booster
10216	36562627	Second Coin Toss
10217	52534264	Second Expedition into Danger!
10218	19086954	Second Goblin
10219	27053506	Secret Barrel
10220	18252559	Secret Blast
10221	27527047	Secret Guards of the Ice Barrier
10222	77876207	Secret Pass to the Treasures
10223	61976639	Secret Password
10224	25407643	Secret Sanctuary of the Spellcasters
10225	24062258	Secret Sect Druid Dru
10226	97064649	Secret Sect Druid Wid
10227	70180284	Secret Six Samurai - Doji
10228	71207871	Secret Six Samurai - Fuma
10229	7291576	Secret Six Samurai - Genba
10230	44686185	Secret Six Samurai - Hatsume
10231	6579928	Secret Six Samurai - Kizaru
10232	33964637	Secret Six Samurai - Rihan
10233	79968632	Secret Skills of the Six Samurai
10234	42081767	Secret Stash Slipshod Squirrel
10235	68462976	Secret Village of the Spellcasters
10236	59514116	Secrets of Dark Magic
10237	95096437	Secrets of the Gallant
10238	15507080	Sectarian of Secrets
10239	2220237	Secure Gardna
10240	91665064	Security Block
10241	99111753	Security Dragon
10242	26533075	Security Orb
10243	93104633	Security Token
10244	81524977	Seed Cannon
10245	18752938	Seed of Deception
10246	38041940	Seed of Flame
10247	38041941	Seed Token
10248	35263180	Seed-Spitting Saplings
10249	15066114	Segmental Dragon
10250	114932	Seismic Crasher
10251	79569173	Seismic Shockwave
10252	6740720	Seiyaryu
10253	24940422	Sekka's Light
10254	29303524	Seleglare the Luminous Lunar Dragon
10255	45819647	"Selene, Queen of the Master Magicians"
10256	23093373	Selettrice Vaalmonica
10257	6783559	Self-Destruct Ant
10258	57585212	Self-Destruct Button
10259	15103313	Self-Mummification
10260	63394872	Senet Switch
10261	76232340	Sengenjin
10262	38775407	Sengenjin Wakes from a Millennium
10263	87483942	Senior Silver Ninja
10264	23401839	Senju of the Thousand Hands
10265	62503746	Senko the Skybolt Star
10266	60391791	Senri Eye
10267	40771118	Sentence of Doom
10268	85448931	Sentinel of the Seas
10269	86111442	Sentinel of the Tistina
10270	57354389	Sentry Soldier of Stone
10271	8967776	"Sephylon, the Ultimate Timelord"
10272	91140491	Seraphim Papillion
10273	42029847	Serenade the Melodious Diva
10274	98358303	Serene Psychic Witch
10275	43359262	Sergeant Electro
10276	49398568	Serial Spell
10277	82742611	Serpent Marauder
10278	66516792	Serpent Night Dragon
10279	19451302	Serpent Suppression
10280	71829750	Serpentine Princess
10281	2792265	Servant of Catabolism
10282	92559258	Servant of Endymion
10283	300103004	Servants of the Fallen King
10284	36400569	Service Puppet Play
10285	82466274	"Serziel, Watcher of the Evil Eye"
10286	73468603	Set Rotation
10287	300302072	Setting Sun
10288	19590644	Setuppercut
10289	95034141	Seven Cities of the Golden Land
10290	43366227	Seven Swords Warrior
10291	3819470	Seven Tools of the Bandit
10292	23153227	Seventh Ascension
10293	60158866	Seventh Eternity
10294	83293635	Seventh Force
10295	7477101	Seventh Tachyon
10296	99162753	Sextet Summon
10297	3717252	Shaddoll Beast
10298	86938484	Shaddoll Construct
10299	4904633	Shaddoll Core
10300	77723643	Shaddoll Dragon
10301	37445295	Shaddoll Falco
10302	44394295	Shaddoll Fusion
10303	4939890	Shaddoll Hedgehog
10304	52551211	Shaddoll Hound
10305	21011044	Shaddoll Schism
10306	30328508	Shaddoll Squamata
10307	95401059	Shaddoll Zefracore
10308	58016954	Shaddoll Zefranaga
10309	57827484	Shadow Delver
10310	30778711	Shadow Ghoul
10311	62411811	Shadow Ghoul of the Labyrinth
10312	35329581	Shadow Impulse
10313	58621589	Shadow of Eyes
10314	1828513	Shadow of the Six Samurai - Shien
10315	300205003	Shadow Reborn
10316	40575313	Shadow Specter
10317	29267084	Shadow Spell
10318	37620434	Shadow Tamer
10319	6958551	Shadow Toon
10320	31969219	Shadow Trouble
10321	14212201	Shadow Vampire
10322	99735427	Shadow-Imprisoning Mirror
10323	61322713	Shadow's Light
10324	9603356	Shadowknight Archfiend
10325	27869883	Shadowpriestess of Ohm
10326	20939559	Shadowslayer
10327	78936551	"Shafu, the Wheeled Mayakashi"
10328	35151572	Shaman of the Ashened City
10329	78917791	Shaman of the Tenyi
10330	46057733	Shamisen Samsara Sorrowcat
10331	92099232	Shapesister
10332	4035199	Shapesnatch
10333	33904024	Shard of Greed
10334	56830749	Share the Pain
10335	1372887	Shared Ride
10336	14306092	Shark Caesar
10337	20358953	Shark Cruiser
10338	50449881	Shark Fortress
10339	20838380	Shark Stickers
10340	71923655	Sharkraken
10341	75728539	Sharv Sarga
10342	5574510	Shateki
10343	12117532	Shattered Axe
10344	73915052	Sheep Token
10345	10163855	Shell Knight
10346	77312273	Shell of Chaos
10347	5087128	Shelrokket Dragon
10348	27416701	Shiba-Warrior Taro
10349	52097679	Shield & Sword
10350	30683373	Shield Crush
10351	93655221	Shield Handler
10352	1164211	Shield of the Millennium Dynasty
10353	3244563	Shield Spear
10354	95360850	Shield Warrior
10355	28859794	Shield Wing
10356	15939448	Shield Worm
10357	98126725	Shien's Advisor
10358	11102908	Shien's Castle of Mist
10359	98162021	Shien's Daredevil
10360	47436247	Shien's Dojo
10361	99675356	Shien's Footsoldier
10362	77847678	Shien's Scheme
10363	54031490	Shien's Smoke Signal
10364	7672244	Shien's Spy
10365	33883834	Shien's Squire
10366	73421698	"Shif, Fairy of the Ghoti"
10367	59560625	Shift
10368	59237154	Shifting Shadows
10369	86327225	"Shinato, King of a Higher Plane"
10370	60365591	Shinato's Ark
10371	86952477	Shine Knight
10372	82878489	Shine Palace
10373	87303357	Shining Abyss
10374	95956346	Shining Angel
10375	35906693	Shining Draw
10376	97170107	Shining Elf
10377	82085619	Shining Friendship
10378	62829077	Shining Hope Road
10379	49776811	Shining Piecephilia
10380	79791878	Shining Sarcophagus
10381	89563150	Shining Silver Force
10382	75874514	Shining Star Dragon
10383	52900000	Shinobaron Peacock
10384	60823690	Shinobaron Shade Peacock
10385	25415052	Shinobaroness Peacock
10386	33325951	Shinobaroness Shade Peacock
10387	70709488	Shinobi Insect Hagakuremino
10388	90020780	Shinobi Necro
10389	66815913	Shinobird Crane
10390	39817919	Shinobird Crow
10391	92200612	Shinobird Pigeon
10392	9553721	Shinobird Power Spot
10393	276357	Shinobird Salvation
10394	25415053	Shinobird Token
10395	73055622	Shinobird's Calling
10396	49131917	Shinonome the Vaylantz Priestess
10397	94081496	"Shiny Black ""C"""
10398	4148264	"Shiny Black ""C"" Squadder"
10399	35818851	Shiranui Samurai
10400	57288064	Shiranui Samuraisaga
10401	83283063	Shiranui Shogunsaga
10402	86926989	Shiranui Skillsaga Supremacy
10403	62038047	Shiranui Smith
10404	94801854	Shiranui Solitaire
10405	36630403	Shiranui Spectralsword
10406	79783880	Shiranui Spectralsword Shade
10407	99423156	Shiranui Spiritmaster
10408	41562624	Shiranui Squire
10409	52711246	Shiranui Squiresaga
10410	78765160	Shiranui Style Samsara
10411	40364916	Shiranui Style Solemnity
10412	74798297	Shiranui Style Success
10413	4333086	Shiranui Style Swallow's Slash
10414	40005099	Shiranui Style Synthesis
10415	59843383	Shiranui Sunsaga
10416	5177985	Shiranui Swordmaster
10417	26326541	Shiranui Swordsaga
10418	2420921	"Shire, Lightsworn Spirit"
10419	15609017	Shock Surprise
10420	38528901	Shock Troops of the Ice Barrier
10421	2584136	Shocktopus
10422	41493640	Shogi Knight
10423	32476434	Shogi Lance
10424	40939228	Shooting Majestic Star Dragon
10425	35952884	Shooting Quasar Dragon
10426	68431965	Shooting Riser Dragon
10427	47264717	Shooting Star
10428	95638658	Shooting Star Bow - Ceal
10429	24696097	Shooting Star Dragon
10430	63180841	Shooting Star Dragon T.G. EX
10431	33897356	Shootingcode Talker
10432	5908650	Shopina the Melodious Maestra
10433	14771222	Shore Knight
10434	75967082	Short Circuit
10435	71950093	Shovel Crusher
10436	92080692	Showdown of the Secret Sense Scroll Techniques
10437	3603242	Shreddder
10438	4215636	Shrine of Mist Valley
10439	55713623	Shrink
10440	14816688	Shuffle Reborn
10441	32615065	Shura the Combat Star
10442	90307777	"Shurit, Strategist of the Nekroz"
10443	65422840	Shutendoji
10444	10449150	Shuttleroid
10445	30922149	Side Effects?
10446	9634146	Signal Warrior
10447	85277313	Signs of the Tistina
10448	86442081	Silent Abyss
10449	90303176	Silent Angler
10450	44968459	Silent Burning
10451	42534368	Silent Doom
10452	53778229	Silent Graveyard
10453	40867519	Silent Insect
10454	41175645	Silent Magician
10455	73665146	Silent Magician LV4
10456	72443568	Silent Magician LV8
10457	65726770	Silent Magician Zero
10458	19502505	Silent Paladin
10459	62950604	Silent Psychic Wizard
10460	31059809	Silent Sea Nettle
10461	18235577	Silent Strider
10462	18563744	Silent Sword Slash
10463	15180041	Silent Swordsman
10464	1995985	Silent Swordsman LV3
10465	74388798	Silent Swordsman LV5
10466	37267041	Silent Swordsman LV7
10467	39321065	Silent Swordsman Zero
10468	71015787	Silent Wobby
10469	15947754	Silent Wolf Calupo
10470	1528054	Silhouhatte Rabbit
10471	24440742	Silhouhatte Trick
10472	32619583	"Sillva, Warlord of Dark World"
10473	73001017	Silpheed
10474	1557499	Silver Bow and Arrow
10475	90357090	Silver Fang
10476	29021114	Silver Gadget
10477	9791914	Silver Sentinel
10478	25231813	Silver Wing
10479	87025064	Silver's Cry
10480	41924516	"Silvera, Wolf Tamer of the White Forest"
10481	32476603	Silverrokket Dragon
10482	13382806	Silvervine Senri
10483	98385955	Silvy of the White Forest
10484	67218327	SIMM Tablir
10485	22586618	Simorgh of Darkness
10486	28617139	Simorgh Onslaught
10487	64002884	Simorgh Repulsion
10488	57823578	Simorgh Sky Battle
10489	86489182	"Simorgh, Bird of Ancestry"
10490	50820852	"Simorgh, Bird of Beginning"
10491	96214561	"Simorgh, Bird of Bringing"
10492	23619206	"Simorgh, Bird of Calamity"
10493	14989021	"Simorgh, Bird of Divinity"
10494	52843699	"Simorgh, Bird of Perfection"
10495	59707204	"Simorgh, Bird of Protection"
10496	72330894	"Simorgh, Bird of Sovereignty"
10497	95192919	"Simorgh, Lord of the Storm"
10498	94423983	Simul Archfiends
10499	25096909	Simultaneous Equation Cannons
10500	92219931	Simultaneous Loss
10501	2006591	Sinful Spoils Awakening
10502	38511382	Sinful Spoils of Betrayal - Silvera
10503	16240772	Sinful Spoils of Doom - Rciela
10504	53329234	Sinful Spoils of Slumber - Morrian
10505	24081957	Sinful Spoils of Subversion - Snake-Eye
10506	3496543	Sinful Spoils of the White Forest
10507	67457739	Sinful Spoils Struggle
10508	26334139	Sinful Spoils Subdual
10509	68661341	Single Purchase
10510	32484853	Singularity Fiend
10511	60406592	Sinister Seed Token
10512	60406591	Sinister Seeds
10513	8131171	Sinister Serpent
10514	77505534	Sinister Shadow Games
10515	61632317	Sinister Sprocket
10516	72497366	Sinister Yorishiro
10517	70391589	Siphon Token
10518	50074392	Sirenorca
10519	57019473	Sishunder
10520	72345736	Six Samurai United
10521	54913680	Six Scrolls of the Samurai
10522	28273805	Six Strike - Double Assault
10523	90939874	Six Strike - Legendary Lord's Sextuple Impact
10524	23212990	Six Strike - Thunder Blast
10525	81426505	Six Strike - Triple Impact
10526	75525309	Six Style - Dual Wield
10527	3280747	Sixth Sense
10528	60694662	Skelengel
10529	89362180	Skelesaurus
10530	65187687	Skeletal Dragon Felgrand
10531	32355828	Skelgon
10532	82732705	Skill Drain
10533	63227401	Skill Prisoner
10534	73729209	Skill Successor
10535	88901771	Skilled Blue Magician
10536	88232397	Skilled Brown Magician
10537	73752131	Skilled Dark Magician
10538	65338781	Skilled Red Magician
10539	46363422	Skilled White Magician
10540	27655513	Skreech
10541	61370518	Skull Archfiend of Lightning
10542	62782218	Skull Conductor
10543	126218	Skull Dice
10544	86652646	Skull Dog Marron
10545	99899504	Skull Flame
10546	3627449	Skull Guardian
10547	10774240	"Skull Guardian, Protector of the Voiceless Voice"
10548	98139712	Skull Invitation
10549	2504891	Skull Knight
10550	15653824	Skull Knight #2
10551	98649372	Skull Kraken
10552	6733059	Skull Lair
10553	5265750	Skull Mariner
10554	67750322	Skull Meister
10555	10202894	Skull Red Bird
10556	32274490	Skull Servant
10557	54844990	Skull Stalker
10558	64306248	Skull-Mark Ladybug
10559	8327462	Skullbird
10560	36776089	Sky Cavalry Centaurea
10561	95288024	Sky Dragon
10562	68182934	Sky Dragoons of Draconia
10563	2519690	Sky Galloping Gaia the Dragon Champion
10564	27813661	Sky Iris
10565	15792576	Sky Scourge Cidhels
10566	11458071	Sky Scourge Enrise
10567	74841885	Sky Scourge Invicil
10568	48453776	Sky Scourge Norleras
10569	30532390	Sky Scout
10570	98462037	Sky Striker Ace - Azalea
10571	56741506	Sky Striker Ace - Azalea Temperance
10572	63013339	Sky Striker Ace - Camellia
10573	8491308	Sky Striker Ace - Hayate
10574	63288573	Sky Striker Ace - Kagari
10575	12421694	Sky Striker Ace - Kaina
10576	26077387	Sky Striker Ace - Raye
10577	37351133	Sky Striker Ace - Roze
10578	90673288	Sky Striker Ace - Shizuku
10579	75147529	Sky Striker Ace - Zeke
10580	52340445	Sky Striker Ace Token
10581	50005218	Sky Striker Airspace - Area Zero
10582	99550630	Sky Striker Maneuver - Afterburners!
10583	25955749	Sky Striker Maneuver - Jamming Waves!
10584	46271408	Sky Striker Maneuver - Scissors Cross
10585	21623008	Sky Striker Maneuver - Vector Blast
10586	25733157	Sky Striker Mecha - Eagle Booster
10587	52340444	Sky Striker Mecha - Hornet Drones
10588	51227866	Sky Striker Mecha - Shark Cannon
10589	98338152	Sky Striker Mecha - Widow Anchor
10590	24010609	Sky Striker Mecha Modules - Multirole
10591	97616504	Sky Striker Mecharmory - Hercules Base
10592	63166095	Sky Striker Mobilize - Engage!
10593	9726840	Sky Striker Mobilize - Linkage!
10594	12958920	Skyblaster Token
10595	40522482	Skydive Scorcher
10596	3814632	Skypalace Gangaridai
10597	63035430	Skyscraper
10598	47596607	Skyscraper 2 - Hero City
10599	47349310	Skystarray
10600	58058134	Slacker Magician
10601	71344451	Slash Draw
10602	78636495	Slate Warrior
10603	40200834	Sleeping Lion
10604	74659582	Sleipnir the Runick Mane
10605	10000020	Slifer the Sky Dragon
10606	68638985	Slime Toad
10607	21770261	Slime Token
10608	72885174	Slip of Fortune
10609	94484482	Slip Summon
10610	3797883	Slot Machine
10611	10505300	Slower Swallow
10612	84650463	Slushy
10613	22754505	Small Piece Golem
10614	300302052	Small Roid Big City
10615	15967552	Small Scuffle
10616	89558743	Small World
10617	97169186	Smashing Ground
10618	93396832	Smashing Horn
10619	47870325	Smile Action
10620	16720314	Smile Potion
10621	35259350	Smile Universe
10622	2099841	Smile World
10623	63789924	Smoke Grenade of the Thief
10624	28427869	Smoke Mosquito
10625	80678380	Snake Deity's Command
10626	596051	Snake Fang
10627	17189677	Snake Rain
10628	81791932	Snake Whistle
10629	9674034	Snake-Eye Ash
10630	12058741	Snake-Eye Birch
10631	45663742	Snake-Eye Oak
10632	58071334	Snake-Eyes Damned Dragon
10633	27260347	Snake-Eyes Diabellstar
10634	48452496	Snake-Eyes Flamberge Dragon
10635	90241276	Snake-Eyes Poplar
10636	29802344	Snakeyashi
10637	75673220	Snapdragon
10638	45986603	Snatch Steal
10639	25137581	"Sneaky ""C"""
10640	27877771	Sniffer Dragon
10641	84290642	Snipe Hunter
10642	39522887	"Snopios, Shade of the Ghoti"
10643	3070049	Snow Dragon
10644	24731453	Snow Plow Hustle Rustle
10645	33491462	Snowdrop the Rikka Fairy
10646	67675300	Snowdust Dragon
10647	73659078	Snowdust Giant
10648	15893860	Snowman Creator
10649	91133740	Snowman Eater
10650	62370023	Snowman Effect
10651	60228941	"Snoww, Unlight of Dark World"
10652	35448319	Snyffus
10653	26381750	Soaring Eagle Above the Searing Land
10654	86318356	Sogen
10655	60246171	Soitsu
10656	19739265	Sol and Luna
10657	45985838	Solar Flare Dragon
10658	44472639	Solar Ray
10659	691925	Solar Recharge
10660	33911264	Solar Wind Jammer
10661	7805147	Soldier Dragons
10662	33318980	Soldier Gaia the Fierce Knight
10663	16308000	Solemn Authority
10664	41420027	Solemn Judgment
10665	92512625	Solemn Scolding
10666	40605147	Solemn Strike
10667	84749824	Solemn Warning
10668	35346968	Solemn Wishes
10669	27870337	Solfachord Elegance
10670	92043888	Solfachord Formal
10671	29650040	Solfachord Harmonia
10672	56058749	Solfachord Musica
10673	53265336	Solfachord Scale
10674	56510115	Solfachord Symphony
10675	86780027	Solidarity
10676	28966434	Solitaire Magician
10677	93377803	Solitary Sword of Poison
10678	84794011	Solitude
10679	14763299	Solo the Melodious Songstress
10680	23471572	Solomon's Lawbook
10681	91598270	SolSolfachord Gracia
10682	38406364	Some Summer Summoner
10683	76990617	Sonata the Melodious Diva
10684	57617178	Sonic Bird
10685	93211810	Sonic Boom
10686	36472900	Sonic Chick
10687	84696266	Sonic Duck
10688	84550200	Sonic Jammer
10689	38942059	Sonic Maid
10690	40384720	Sonic Shooter
10691	93138457	Sonic Stun
10692	17888577	Sonic Tracker
10693	17932494	Sonic Warrior
10694	4335427	"Sophia, Goddess of Rebirth"
10695	62895219	Soprano the Melodious Songstress
10696	88619463	Sorcerer of Dark Magic
10697	39767432	Sorcerer of Sebek
10698	49218300	Sorcerer of the Doomed
10699	81231742	Sorcerous Spell Wall
10700	36405256	Sorciere de Fleur
10701	92487128	Sosei Ryu-Ge Mistva
10702	68073522	Soul Absorption
10703	6909330	Soul Binding Gate
10704	54447022	Soul Charge
10705	5253985	Soul Crossing
10706	76297408	Soul Demolition
10707	51670553	Soul Devouring Bamboo Sword
10708	73599290	Soul Drain
10709	55735315	Soul Drain Dragon
10710	79339613	Soul Energy MAX!!!
10711	68005187	Soul Exchange
10712	69533836	Soul Fist
10713	72869010	Soul Hunter
10714	87844926	Soul Levy
10715	95026693	Soul of Fire
10716	77527210	Soul of Purity and Light
10717	91895091	Soul of Silvermountain
10718	47852924	Soul of the Pure
10719	76840111	Soul of the Supreme Celestial King
10720	92428405	Soul of the Supreme King
